"title","is_cancer"
"Interrogation of EGFR Targeted Uptake of TiO Nanoconjugates by X-ray Fluorescence Microscopy.",true
"Progress in palliative care in Israel: comparative mapping and next steps.",true
"What are the most important symptom targets when treating advanced cancer? A survey of providers in the National Comprehensive Cancer Network (NCCN).",true
"Reply.",true
"Item banking to improve, shorten and computerize self-reported fatigue: an illustration of steps to create a core item bank from the FACIT-Fatigue Scale.",true
"Lack of peroxisome proliferator-activated receptor alpha in mice enhances methionine and choline deficient diet-induced steatohepatitis.",true
"What do global quality-of-life questions really measure? Insights from Hobday et al and the ""do something"" rule.",true
"Towards industrial ultrafast laser microwelding: SiO2 and BK7 to aluminum alloy.",true
"Measuring the side effects of taxane therapy in oncology: the functional assesment of cancer therapy-taxane (FACT-taxane).",true
"Evaluation of pain associated with oral mucositis during the acute period after administration of high-dose chemotherapy.",true
"Axial ligand effects: utilization of chiral sulfoxide additives for the induction of asymmetry in (salen)ruthenium(II) olefin cyclopropanation catalysts.",true
"Comment on: Consolidation treatment for high risk solid tumors in children with myeloablative chemotherapy and autologous hematopoietic progenitor stem cell transplantation.",true
"Development and validation of disease-specific measures for choroidal melanoma: COMS-QOLS report No. 2.",true
"Mitochondrial reactive oxygen species and cancer.",true
"Quality of life in patients with newly diagnosed chronic phase chronic myeloid leukemia on imatinib versus interferon alfa plus low-dose cytarabine: results from the IRIS Study.",true
"Developing an initial physical function item bank from existing sources.",true
"Interfacial acidities, charge densities, potentials, and energies of carboxylic acid-functionalized silica/water interfaces determined by second harmonic generation.",true
"Single-photon three-dimensional imaging at up to 10 kilometers range.",true
"Early change in patient-reported health during lung cancer chemotherapy predicts clinical outcomes beyond those predicted by baseline report: results from Eastern Cooperative Oncology Group Study 5592.",true
"Living wills can help doctors and patients talk about dying",true
"In vivo characterization of human pigmented lesions by degree of linear polarization image maps using incident linearly polarized light.",false
"Issues in the development of an item bank.",true
"Automatically Recognizing Medication and Adverse Event Information From Food and Drug Administration's Adverse Event Reporting System Narratives.",true
"Health outcomes assessment in vulnerable populations: measurement challenges and recommendations.",true
"[The role of matrix metalloproteinases in extracellular matrix remodelling in chronic obstructive pulmonary disease rat models].",false
"Impact of ZD1839 on non-small cell lung cancer-related symptoms as measured by the functional assessment of cancer therapy-lung scale.",true
"Randomized, controlled trial of an easy-to-read informed consent statement for clinical trial participation: a study of the Eastern Cooperative Oncology Group.",true
"Combining anchor and distribution-based methods to derive minimal clinically important differences on the Functional Assessment of Cancer Therapy (FACT) anemia and fatigue scales.",true
"Patient-related barriers to fatigue communication: initial validation of the fatigue management barriers questionnaire.",true
"Epoetin alfa treatment results in clinically significant improvements in quality of life in anemic cancer patients when referenced to the general population.",true
"What's in a title? Do Sprangers et al. really explain quality of life with crisis theory?",true
"Beyond Myalgic Encephalomyelitis/Chronic Fatigue Syndrome (ME/CFS) Symptom Severity: Stress Management Skills are Related to Lower Illness Burden.",true
"Sterility assessment of multiple use botulinum A exotoxin vials: a prospective simulation.",false
"Measuring quality of life in chronic illness: the functional assessment of chronic illness therapy measurement system.",true
"Atherosclerotic risk factor reduction in peripheral arterial diseasea: results of a national physician survey.",true
"A brief assessment of concerns associated with genetic testing for cancer: the Multidimensional Impact of Cancer Risk Assessment (MICRA) questionnaire.",true
"X-ray nanoscale profiling of layer-by-layer assembled metal/organophosphonate films.",true
"Assessing quality of life in research and clinical practice.",true
"Imaging tumor response following liver-directed intra-arterial therapy.",true
"The effects of anemia and anemia treatment on the quality of life of people with cancer.",true
"Use of epoetin in patients with cancer: evidence-based clinical practice guidelines of the American Society of Clinical Oncology and the American Society of Hematology.",true
"Potential consequences of the immigration ban on the scientific community.",true
"Use of epoetin in patients with cancer: evidence-based clinical practice guidelines of the American Society of Clinical Oncology and the American Society of Hematology.",true
"Transcriptional landscape of trans-kingdom communication between Candida albicans and Streptococcus gordonii.",true
"Relationship between changes in hemoglobin level and quality of life during chemotherapy in anemic cancer patients receiving epoetin alfa therapy.",true
"Assessment of patient-reported clinical outcome in pancreatic and other hepatobiliary cancers: the FACT Hepatobiliary Symptom Index.",true
"Erythropoietin improves quality of life.",true
"Ensuring competency in end-of-life care: controlling symptoms.",true
"Computed tomography parameters can be used as predictive markers for the improvement of renal function in patients with retroperitoneal fibrosis.",true
"Advances in quality of life measurements in oncology patients.",true
"The human orthologue of Drosophila ecdysoneless protein interacts with p53 and regulates its function.",false
"Age, anemia, and fatigue.",true
"Reply to: HIV-1 Env antibodies: are we in a bind or going blind?",false
"Meaningful change in cancer-specific quality of life scores: differences between improvement and worsening.",true
"Measuring spiritual well-being in people with cancer: the functional assessment of chronic illness therapy--Spiritual Well-being Scale (FACIT-Sp).",true
"Measuring health-related quality of life in patients with hepatobiliary cancers: the functional assessment of cancer therapy-hepatobiliary questionnaire.",true
"Dendronized protein polymers: synthesis and self-assembly of monodisperse cylindrical macromolecules.",true
"Methods and progress in assessing the quality of life effects of supportive care with erythropoietin therapy.",true
"Group vs individual approaches to understanding the clinical significance of differences or changes in quality of life.",true
"Assessing clinical significance in measuring oncology patient quality of life: introduction to the symposium, content overview, and definition of terms.",true
"Resilience, reflection, and residual stress in ovarian cancer survivorship: a gynecologic oncology group study.",true
"Modulation of Viscoelasticity and HIV Transport as a Function of pH in a Reversibly Crosslinked Hydrogel.",true
"Method of detecting tissue contact for fiber-optic probes to automate data acquisition without hardware modification.",true
"Dynamics of Vascular Remodeling: An Overview and Bibliography.",true
"Fatigue in cancer patients compared with fatigue in the general United States population.",true
